"year","Source","s_dept","Target","t_dept"
2003,2884,"BIO",2070,"BIO"
2003,2071,"CS",1100,"CS"
2003,2072,"BIO",2180,"BIO"
2003,4159,"CS",2077,"CS"
2003,4159,"CS",2077,"CS"
2003,4159,"CS",2077,"CS"
2003,2080,"BIO",2878,"BIO"
2003,2080,"BIO",2878,"BIO"
2003,2080,"BIO",2239,"BIO"
2003,1575,"BIO",2082,"CS"
2003,2806,"CS",2086,"CS"
2003,1496,"CS",3783,"CS"
2003,1496,"CS",2086,"CS"
2003,3783,"CS",2086,"CS"
2003,2806,"CS",1181,"CS"
2003,2806,"CS",2086,"CS"
2003,1181,"CS",2086,"CS"
2003,2806,"CS",2086,"CS"
2003,2087,"CS",2468,"CS"
2003,2087,"CS",2468,"CS"
2003,2087,"CS",2468,"CS"
2003,2088,"CS",1266,"CS"
2003,2088,"CS",1078,"CS"
2003,1266,"CS",1078,"CS"
2003,3586,"CS",2091,"CS"
2003,2093,"CS",145,"CS"
2003,2093,"CS",73,"CS"
2003,2093,"CS",1821,"CS"
2003,145,"CS",73,"CS"
2003,145,"CS",1821,"CS"
2003,73,"CS",1821,"CS"
2003,1625,"CS",2095,"CS"
2003,2345,"BIO",2100,"BIO"
2003,2103,"CS",1090,"CS"
2003,2109,"BIO",3107,"BIO"
2003,2993,"BIO",2109,"BIO"
2003,2993,"BIO",3692,"BIO"
2003,2993,"BIO",3107,"BIO"
2003,2109,"BIO",3692,"BIO"
2003,2109,"BIO",3107,"BIO"
2003,3692,"BIO",3107,"BIO"
2003,2112,"CS",1090,"CS"
2003,2112,"CS",3858,"CS"
2003,1090,"CS",3858,"CS"
2003,2112,"CS",3858,"CS"
2003,2112,"CS",3024,"CS"
2003,3858,"CS",3024,"CS"
2003,2112,"CS",3858,"CS"
2003,2112,"CS",1090,"CS"
2003,2112,"CS",1090,"CS"
2003,3960,"CS",2112,"CS"
2003,2112,"CS",3858,"CS"
2003,2806,"CS",2112,"CS"
2003,2112,"CS",3363,"CS"
2003,2112,"CS",3858,"CS"
2003,2112,"CS",1090,"CS"
2003,2117,"CS",772,"CS"
2003,2540,"CS",2119,"CS"
2003,1940,"CS",2119,"CS"
2003,4171,"CS",2120,"CS"
2003,2032,"CS",2120,"CS"
2003,4171,"CS",2120,"CS"
2003,4171,"CS",4043,"CS"
2003,4171,"CS",665,"CS"
2003,2120,"CS",4043,"CS"
2003,2120,"CS",665,"CS"
2003,4043,"CS",665,"CS"
2003,4171,"CS",2120,"CS"
2003,2126,"BIO",2252,"BIO"
2003,2126,"BIO",3297,"BIO"
2003,2131,"CS",1915,"CS"
2003,3976,"CS",2134,"CS"
2003,2134,"CS",3544,"CS"
2003,2834,"BIO",2135,"BIO"
2003,2834,"BIO",2135,"BIO"
2003,2834,"BIO",2135,"BIO"
2003,2146,"BIO",421,"BIO"
2003,706,"CS",2148,"CS"
2003,706,"CS",2148,"CS"
2003,3010,"CS",2148,"CS"
2003,3010,"CS",2148,"CS"
2003,3010,"CS",2148,"CS"
2003,706,"CS",2148,"CS"
2003,2150,"BIO",1722,"BIO"
2003,2150,"BIO",1725,"BIO"
2003,4118,"CS",2151,"CS"
2003,2152,"BIO",3259,"BIO"
2003,3777,"CS",278,"CS"
2003,3777,"CS",2155,"CS"
2003,278,"CS",2155,"CS"
2003,2156,"CS",2901,"CS"
2003,2156,"CS",2901,"CS"
2003,2156,"CS",1509,"CS"
2003,3340,"CS",2156,"CS"
2003,552,"CS",2160,"CS"
2003,2161,"BIO",3448,"CS"
2003,2161,"BIO",3448,"CS"
2003,2821,"CS",2163,"CS"
2003,3882,"BIO",2164,"BIO"
2003,1480,"BIO",2164,"BIO"
2003,1480,"BIO",2164,"BIO"
2003,2167,"BIO",2315,"BIO"
2003,2170,"CS",939,"CS"
2003,2170,"CS",939,"CS"
2003,2170,"CS",939,"CS"
2003,2170,"CS",939,"CS"
2003,2170,"CS",939,"CS"
2003,2170,"CS",939,"CS"
2003,3387,"BIO",2173,"BIO"
2003,3387,"BIO",419,"BIO"
2003,2173,"BIO",419,"BIO"
2003,2256,"CS",2176,"CS"
2003,22,"CS",2176,"CS"
2003,2256,"CS",2176,"CS"
2003,2179,"CS",3564,"CS"
2003,2179,"CS",1083,"CS"
2003,2179,"CS",3564,"CS"
2003,1083,"CS",3564,"CS"
2003,777,"CS",2179,"CS"
2003,2180,"BIO",3363,"CS"
2003,2181,"CS",1535,"CS"
2003,2181,"CS",1535,"CS"
2003,2181,"CS",1535,"CS"
2003,2405,"BIO",1099,"BIO"
2003,2405,"BIO",2183,"BIO"
2003,1099,"BIO",2183,"BIO"
2003,1099,"BIO",2183,"BIO"
2003,1099,"BIO",2183,"BIO"
2003,152,"CS",2186,"CS"
2003,152,"CS",2186,"CS"
2003,152,"CS",2186,"CS"
2003,152,"CS",2186,"CS"
2003,2187,"CS",898,"BIO"
2003,1427,"CS",2187,"CS"
2003,1427,"CS",3378,"CS"
2003,1427,"CS",662,"CS"
2003,2187,"CS",3378,"CS"
2003,2187,"CS",662,"CS"
2003,3378,"CS",662,"CS"
2003,211,"BIO",2193,"BIO"
2003,3939,"CS",2195,"CS"
2003,3939,"CS",2195,"CS"
2003,3939,"CS",2195,"CS"
2003,3939,"CS",2195,"CS"
2003,4139,"CS",2214,"CS"
2003,2588,"CS",2214,"CS"
2003,908,"CS",2214,"CS"
2003,2216,"CS",1504,"CS"
2003,2216,"CS",1504,"CS"
2003,2216,"CS",1504,"CS"
2003,231,"CS",2217,"CS"
2003,604,"CS",2217,"CS"
2003,2225,"BIO",3160,"CS"
2003,2227,"BIO",652,"CS"
2003,353,"CS",2228,"CS"
2003,2228,"CS",2521,"CS"
2003,2228,"CS",733,"CS"
2003,2228,"CS",2521,"CS"
2003,353,"CS",2228,"CS"
2003,2228,"CS",4087,"CS"
2003,2228,"CS",2521,"CS"
2003,2252,"BIO",2232,"CS"
2003,2252,"BIO",3997,"BIO"
2003,2232,"CS",3997,"BIO"
2003,2252,"BIO",2232,"CS"
2003,2252,"BIO",3997,"BIO"
2003,2232,"CS",3997,"BIO"
2003,2252,"BIO",2232,"CS"
2003,2080,"BIO",2239,"BIO"
2003,3336,"BIO",2245,"BIO"
2003,2252,"BIO",2936,"CS"
2003,2252,"BIO",2232,"CS"
2003,2252,"BIO",3997,"BIO"
2003,2232,"CS",3997,"BIO"
2003,2858,"CS",2252,"BIO"
2003,2252,"BIO",2232,"CS"
2003,2252,"BIO",3997,"BIO"
2003,2232,"CS",3997,"BIO"
2003,2252,"BIO",1085,"BIO"
2003,2252,"BIO",2232,"CS"
2003,1530,"CS",2254,"CS"
2003,1530,"CS",2254,"CS"
2003,1530,"CS",2254,"CS"
2003,3933,"CS",2254,"CS"
2003,3133,"CS",2256,"CS"
2003,799,"CS",2256,"CS"
2003,799,"CS",2256,"CS"
2003,2259,"CS",1329,"CS"
2003,483,"BIO",2263,"BIO"
2003,77,"CS",2267,"CS"
2003,77,"CS",2267,"CS"
2003,3977,"CS",2267,"CS"
2003,1665,"BIO",2271,"BIO"
2003,3651,"BIO",2277,"BIO"
2003,3651,"BIO",2277,"BIO"
2003,3651,"BIO",2277,"BIO"
2003,2277,"BIO",464,"CS"
2003,2277,"BIO",464,"CS"
2003,2283,"CS",1581,"CS"
2003,2284,"BIO",1067,"BIO"
2003,2284,"BIO",2891,"BIO"
2003,2284,"BIO",2891,"BIO"
2003,2285,"CS",128,"CS"
2003,2285,"CS",128,"CS"
2003,2294,"BIO",2591,"BIO"
2003,2294,"BIO",2591,"BIO"
2003,2298,"BIO",2296,"BIO"
2003,3893,"CS",2303,"CS"
2003,3893,"CS",2303,"CS"
2003,3893,"CS",2303,"CS"
2003,3893,"CS",2303,"CS"
2003,3893,"CS",2334,"CS"
2003,3893,"CS",2303,"CS"
2003,2334,"CS",2303,"CS"
2003,3893,"CS",2303,"CS"
2003,3893,"CS",2303,"CS"
2003,3893,"CS",2303,"CS"
2003,2306,"CS",844,"CS"
2003,2306,"CS",844,"CS"
2003,2307,"BIO",651,"BIO"
2003,2167,"BIO",2315,"BIO"
2003,2319,"CS",3126,"CS"
2003,2319,"CS",3126,"CS"
2003,2319,"CS",3126,"CS"
2003,2760,"CS",2323,"CS"
2003,1367,"BIO",8,"BIO"
2003,1367,"BIO",2325,"BIO"
2003,8,"BIO",2325,"BIO"
2003,2326,"BIO",1272,"BIO"
2003,2328,"CS",1156,"CS"
2003,2328,"CS",662,"CS"
2003,2328,"CS",1427,"CS"
2003,2328,"CS",662,"CS"
2003,1427,"CS",662,"CS"
2003,2328,"CS",1427,"CS"
2003,2328,"CS",3378,"CS"
2003,2328,"CS",662,"CS"
2003,1427,"CS",3378,"CS"
2003,1427,"CS",662,"CS"
2003,3378,"CS",662,"CS"
2003,1013,"CS",2330,"CS"
2003,1785,"BIO",2333,"BIO"
2003,1424,"BIO",2333,"BIO"
2003,1424,"BIO",1838,"BIO"
2003,2333,"BIO",1838,"BIO"
2003,3893,"CS",2334,"CS"
2003,2334,"CS",3974,"CS"
2003,1662,"CS",289,"CS"
2003,1662,"CS",2346,"CS"
2003,1662,"CS",3371,"CS"
2003,1662,"CS",1821,"CS"
2003,289,"CS",2346,"CS"
2003,289,"CS",3371,"CS"
2003,289,"CS",1821,"CS"
2003,2346,"CS",3371,"CS"
2003,2346,"CS",1821,"CS"
2003,3371,"CS",1821,"CS"
2003,2511,"CS",2353,"CS"
2003,1758,"CS",2356,"CS"
2003,2830,"CS",2356,"CS"
2003,2830,"CS",2356,"CS"
2003,2364,"CS",1105,"CS"
2003,2364,"CS",1225,"CS"
2003,2364,"CS",1628,"CS"
2003,2364,"CS",1225,"CS"
2003,2364,"CS",1225,"CS"
2003,2364,"CS",1225,"CS"
2003,2366,"BIO",627,"BIO"
2003,1885,"BIO",2366,"BIO"
2003,2591,"BIO",2385,"BIO"
2003,854,"CS",2392,"CS"
2003,854,"CS",1441,"CS"
2003,2392,"CS",1441,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",1441,"CS"
2003,2392,"CS",1441,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",1441,"CS"
2003,2392,"CS",1441,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",1441,"CS"
2003,2392,"CS",1441,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",1441,"CS"
2003,2392,"CS",1441,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",1441,"CS"
2003,2392,"CS",1441,"CS"
2003,854,"CS",385,"CS"
2003,854,"CS",4165,"CS"
2003,854,"CS",2392,"CS"
2003,385,"CS",4165,"CS"
2003,385,"CS",2392,"CS"
2003,4165,"CS",2392,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",2392,"CS"
2003,854,"CS",4165,"CS"
2003,854,"CS",2392,"CS"
2003,4165,"CS",2392,"CS"
2003,854,"CS",2392,"CS"
2003,3319,"CS",2396,"CS"
2003,3211,"CS",399,"CS"
2003,3211,"CS",2396,"CS"
2003,399,"CS",2396,"CS"
2003,3319,"CS",2396,"CS"
2003,3319,"CS",2396,"CS"
2003,2399,"CS",1936,"CS"
2003,2399,"CS",2863,"CS"
2003,1936,"CS",2863,"CS"
2003,1821,"CS",2400,"CS"
2003,2401,"BIO",3669,"BIO"
2003,2405,"BIO",1099,"BIO"
2003,2405,"BIO",2183,"BIO"
2003,1099,"BIO",2183,"BIO"
2003,1879,"BIO",2406,"BIO"
2003,1879,"BIO",2406,"BIO"
2003,2410,"CS",1062,"CS"
2003,2410,"CS",1378,"CS"
2003,667,"BIO",2415,"BIO"
2003,667,"BIO",2415,"BIO"
2003,667,"BIO",2415,"BIO"
2003,2418,"CS",65,"CS"
2003,2418,"CS",65,"CS"
2003,2418,"CS",65,"CS"
2003,2418,"CS",65,"CS"
2003,2418,"CS",65,"CS"
2003,2418,"CS",65,"CS"
2003,2418,"CS",65,"CS"
2003,2426,"CS",965,"CS"
2003,1090,"CS",2428,"CS"
2003,2434,"CS",2334,"CS"
2003,2434,"CS",3974,"CS"
2003,2334,"CS",3974,"CS"
2003,2438,"CS",733,"CS"
2003,2440,"BIO",902,"BIO"
2003,2444,"BIO",2798,"CS"
2003,1399,"CS",2447,"CS"
2003,2374,"CS",2449,"CS"
2003,941,"BIO",2463,"BIO"
2003,941,"BIO",2463,"BIO"
2003,941,"BIO",2463,"BIO"
2003,941,"BIO",2463,"BIO"
2003,2465,"CS",3888,"CS"
2003,2469,"CS",846,"CS"
2003,3257,"CS",2470,"CS"
2003,3257,"CS",2470,"CS"
2003,3257,"CS",2470,"CS"
2003,3257,"CS",2470,"CS"
2003,390,"BIO",2476,"BIO"
2003,390,"BIO",2476,"BIO"
2003,806,"CS",2481,"CS"
2003,1213,"CS",2481,"CS"
2003,2482,"BIO",100,"BIO"
2003,2483,"CS",3977,"CS"
2003,2483,"CS",455,"CS"
2003,2483,"CS",3977,"CS"
2003,2483,"CS",641,"CS"
2003,2483,"CS",3977,"CS"
2003,2485,"CS",372,"BIO"
2003,2485,"CS",391,"CS"
2003,1076,"BIO",2491,"BIO"
2003,1831,"CS",2493,"CS"
2003,3631,"BIO",2497,"BIO"
2003,3895,"CS",2962,"BIO"
2003,3895,"CS",2497,"BIO"
2003,2962,"BIO",2497,"BIO"
2003,374,"CS",2501,"CS"
2003,374,"CS",3363,"CS"
2003,2501,"CS",3363,"CS"
2003,3547,"CS",2501,"CS"
2003,3976,"CS",2502,"CS"
2003,3418,"CS",2511,"CS"
2003,3418,"CS",3924,"CS"
2003,2511,"CS",3924,"CS"
2003,2511,"CS",2353,"CS"
2003,2856,"BIO",2516,"BIO"
2003,2524,"CS",3363,"CS"
2003,2524,"CS",3363,"CS"
2003,2524,"CS",3363,"CS"
2003,2524,"CS",3363,"CS"
2003,2526,"CS",1495,"CS"
2003,2753,"BIO",2527,"BIO"
2003,229,"CS",2528,"CS"
2003,229,"CS",2528,"CS"
2003,2531,"BIO",3538,"BIO"
2003,2574,"BIO",2534,"BIO"
2003,2538,"CS",1044,"CS"
2003,2538,"CS",1758,"CS"
2003,2538,"CS",1044,"CS"
2003,2538,"CS",1758,"CS"
2003,1044,"CS",1758,"CS"
2003,2538,"CS",1044,"CS"
2003,2538,"CS",1758,"CS"
2003,1044,"CS",1758,"CS"
2003,2538,"CS",1044,"CS"
2003,2538,"CS",1758,"CS"
2003,1044,"CS",1758,"CS"
2003,2538,"CS",1044,"CS"
2003,2540,"CS",2119,"CS"
2003,2550,"CS",3210,"CS"
2003,2550,"CS",3210,"CS"
2003,2550,"CS",1121,"CS"
2003,2550,"CS",1121,"CS"
2003,3637,"BIO",2553,"BIO"
2003,2555,"CS",791,"CS"
2003,2555,"CS",2908,"CS"
2003,2558,"BIO",3177,"BIO"
2003,2562,"BIO",2613,"BIO"
2003,2572,"CS",3309,"CS"
2003,2572,"CS",3309,"CS"
2003,2573,"BIO",358,"BIO"
2003,2666,"BIO",2574,"BIO"
2003,2574,"BIO",2895,"BIO"
2003,2576,"BIO",3342,"BIO"
2003,3996,"CS",2579,"CS"
2003,2579,"CS",1189,"CS"
2003,4014,"CS",2580,"CS"
2003,2581,"CS",3575,"CS"
2003,2581,"CS",1794,"CS"
2003,2071,"CS",2583,"CS"
2003,2071,"CS",1100,"CS"
2003,2583,"CS",1100,"CS"
2003,2583,"CS",1100,"CS"
2003,2584,"BIO",4101,"BIO"
2003,2586,"CS",1325,"CS"
2003,2586,"CS",1325,"CS"
2003,2586,"CS",1325,"CS"
2003,2294,"BIO",2591,"BIO"
2003,2294,"BIO",2591,"BIO"
2003,3893,"CS",2592,"CS"
2003,3893,"CS",2334,"CS"
2003,2592,"CS",2334,"CS"
2003,2592,"CS",2334,"CS"
2003,2919,"BIO",2592,"CS"
2003,2592,"CS",2334,"CS"
2003,2592,"CS",2334,"CS"
2003,2593,"CS",2678,"CS"
2003,3976,"CS",2594,"CS"
2003,3976,"CS",3544,"CS"
2003,2594,"CS",3544,"CS"
2003,3976,"CS",2594,"CS"
2003,3976,"CS",3544,"CS"
2003,2594,"CS",3544,"CS"
2003,2594,"CS",3125,"CS"
2003,1041,"BIO",2597,"BIO"
2003,3565,"CS",2774,"CS"
2003,3565,"CS",2599,"CS"
2003,2774,"CS",2599,"CS"
2003,2606,"CS",2778,"CS"
2003,4007,"CS",2606,"CS"
2003,2606,"CS",2778,"CS"
2003,4007,"CS",2606,"CS"
2003,4007,"CS",2606,"CS"
2003,2606,"CS",2778,"CS"
2003,2606,"CS",2778,"CS"
2003,4007,"CS",2606,"CS"
2003,4007,"CS",2606,"CS"
2003,2680,"BIO",2613,"BIO"
2003,2562,"BIO",2613,"BIO"
2003,2616,"BIO",91,"BIO"
2003,2616,"BIO",3637,"BIO"
2003,2616,"BIO",2669,"BIO"
2003,3637,"BIO",2669,"BIO"
2003,2616,"BIO",2669,"BIO"
2003,2617,"CS",159,"CS"
2003,2617,"CS",418,"CS"
2003,2617,"CS",159,"CS"
2003,418,"CS",159,"CS"
2003,2620,"CS",4159,"CS"
2003,2624,"BIO",49,"BIO"
2003,2624,"BIO",49,"BIO"
2003,2624,"BIO",49,"BIO"
2003,2624,"BIO",49,"BIO"
2003,1939,"CS",2625,"CS"
2003,3928,"CS",2625,"CS"
2003,3928,"CS",2625,"CS"
2003,2635,"CS",3587,"CS"
2003,3371,"CS",2635,"CS"
2003,4064,"CS",3371,"CS"
2003,4064,"CS",2635,"CS"
2003,3371,"CS",2635,"CS"
2003,4064,"CS",3371,"CS"
2003,4064,"CS",2635,"CS"
2003,3371,"CS",2635,"CS"
2003,2635,"CS",3517,"CS"
2003,2635,"CS",3517,"CS"
2003,3371,"CS",2635,"CS"
2003,2635,"CS",3517,"CS"
2003,2835,"CS",2636,"CS"
2003,2835,"CS",2059,"CS"
2003,2835,"CS",2636,"CS"
2003,2059,"CS",2636,"CS"
2003,3861,"CS",2637,"CS"
2003,2637,"CS",913,"CS"
2003,2637,"CS",913,"CS"
2003,2637,"CS",913,"CS"
2003,3812,"CS",2637,"CS"
2003,3812,"CS",913,"CS"
2003,2637,"CS",913,"CS"
2003,3243,"CS",2637,"CS"
2003,3243,"CS",2637,"CS"
2003,1482,"CS",2639,"BIO"
2003,2640,"CS",114,"CS"
2003,2640,"CS",351,"CS"
2003,114,"CS",351,"CS"
2003,2640,"CS",114,"CS"
2003,2640,"CS",351,"CS"
2003,114,"CS",351,"CS"
2003,2643,"CS",4083,"CS"
2003,2643,"CS",284,"CS"
2003,2643,"CS",4083,"CS"
2003,2643,"CS",284,"CS"
2003,2643,"CS",4083,"CS"
2003,2643,"CS",4083,"CS"
2003,2643,"CS",4083,"CS"
2003,2643,"CS",4083,"CS"
2003,2643,"CS",284,"CS"
2003,2643,"CS",844,"CS"
2003,2643,"CS",1092,"CS"
2003,844,"CS",1092,"CS"
2003,2643,"CS",4083,"CS"
2003,2643,"CS",4083,"CS"
2003,2643,"CS",1092,"CS"
2003,2643,"CS",284,"CS"
2003,1178,"CS",2646,"CS"
2003,846,"CS",2646,"CS"
2003,892,"CS",2646,"CS"
2003,846,"CS",2646,"CS"
2003,3451,"CS",2646,"CS"
2003,3637,"BIO",2648,"BIO"
2003,2652,"CS",1213,"CS"
2003,2784,"CS",2653,"CS"
2003,2784,"CS",633,"CS"
2003,2653,"CS",633,"CS"
2003,1982,"CS",2656,"CS"
2003,1982,"CS",2656,"CS"
2003,1982,"CS",2656,"CS"
2003,1982,"CS",2656,"CS"
2003,1982,"CS",2656,"CS"
2003,1982,"CS",2656,"CS"
2003,1982,"CS",1618,"CS"
2003,2656,"CS",1618,"CS"
2003,2658,"CS",3730,"CS"
2003,2658,"CS",1078,"CS"
2003,2666,"BIO",2574,"BIO"
2003,2667,"BIO",3529,"BIO"
2003,2667,"BIO",3529,"BIO"
2003,2616,"BIO",2669,"BIO"
2003,2616,"BIO",3637,"BIO"
2003,2616,"BIO",2669,"BIO"
2003,3637,"BIO",2669,"BIO"
2003,2672,"CS",3730,"CS"
2003,2678,"CS",672,"CS"
2003,2593,"CS",2678,"CS"
2003,1831,"CS",2678,"CS"
2003,3093,"BIO",2680,"BIO"
2003,2680,"BIO",2613,"BIO"
2003,1293,"CS",2684,"CS"
2003,1293,"CS",2684,"CS"
2003,3658,"BIO",2687,"BIO"
2003,1423,"CS",2691,"CS"
2003,2692,"CS",1312,"CS"
2003,2692,"CS",1312,"CS"
2003,2692,"CS",3727,"CS"
2003,2693,"CS",3561,"BIO"
2003,3958,"CS",2694,"CS"
2003,3958,"CS",2694,"CS"
2003,2695,"CS",4043,"CS"
2003,2695,"CS",4043,"CS"
2003,156,"CS",2699,"CS"
2003,156,"CS",646,"CS"
2003,2699,"CS",646,"CS"
2003,87,"CS",2699,"CS"
2003,81,"CS",2699,"CS"
2003,81,"CS",646,"CS"
2003,2699,"CS",646,"CS"
2003,3131,"CS",2699,"CS"
2003,807,"CS",2699,"CS"
2003,3131,"CS",2699,"CS"
2003,2701,"BIO",4182,"BIO"
2003,1376,"CS",2705,"CS"
2003,3727,"CS",2708,"CS"
2003,3727,"CS",2708,"CS"
2003,2708,"CS",3586,"CS"
2003,3730,"CS",2712,"CS"
2003,387,"BIO",2715,"BIO"
2003,387,"BIO",898,"BIO"
2003,2715,"BIO",898,"BIO"
2003,2719,"CS",326,"CS"
2003,2719,"CS",326,"CS"
2003,2720,"CS",1580,"CS"
2003,2722,"CS",3400,"CS"
2003,105,"CS",2722,"CS"
2003,268,"CS",2723,"CS"
2003,2723,"CS",1942,"CS"
2003,2724,"CS",3012,"CS"
2003,2724,"CS",3012,"CS"
2003,2724,"CS",3012,"CS"
2003,2726,"BIO",193,"BIO"
2003,3998,"BIO",2731,"BIO"
2003,1774,"CS",2732,"CS"
2003,813,"CS",2743,"CS"
2003,3912,"CS",3960,"CS"
2003,3912,"CS",2744,"CS"
2003,3912,"CS",3396,"CS"
2003,3912,"CS",1059,"CS"
2003,3960,"CS",2744,"CS"
2003,3960,"CS",3396,"CS"
2003,3960,"CS",1059,"CS"
2003,2744,"CS",3396,"CS"
2003,2744,"CS",1059,"CS"
2003,3396,"CS",1059,"CS"
2003,1083,"CS",2748,"CS"
2003,1083,"CS",2748,"CS"
2003,1083,"CS",2748,"CS"
2003,1965,"CS",2748,"CS"
2003,1083,"CS",2748,"CS"
2003,1083,"CS",2748,"CS"
2003,1083,"CS",2748,"CS"
2003,848,"CS",2750,"CS"
2003,848,"CS",2750,"CS"
2003,2753,"BIO",1843,"BIO"
2003,2753,"BIO",2393,"BIO"
2003,2753,"BIO",2527,"BIO"
2003,2753,"BIO",2527,"BIO"
2003,498,"CS",2754,"CS"
2003,2755,"CS",899,"CS"
2003,2760,"CS",3430,"CS"
2003,2760,"CS",1345,"CS"
2003,2760,"CS",2323,"CS"
2003,3005,"BIO",2764,"BIO"
2003,1751,"BIO",2764,"BIO"
2003,2766,"CS",1321,"CS"
2003,2766,"CS",4024,"CS"
2003,2767,"CS",2144,"CS"
2003,2767,"CS",2144,"CS"
2003,2767,"CS",2144,"CS"
2003,2767,"CS",2144,"CS"
2003,2769,"CS",3502,"CS"
2003,2771,"BIO",3584,"CS"
2003,3690,"CS",2772,"CS"
2003,2772,"CS",974,"CS"
2003,864,"CS",2774,"CS"
2003,864,"CS",2943,"CS"
2003,2774,"CS",2943,"CS"
2003,3034,"CS",2774,"CS"
2003,3034,"CS",486,"CS"
2003,2774,"CS",486,"CS"
2003,3565,"CS",2774,"CS"
2003,3565,"CS",2599,"CS"
2003,2774,"CS",2599,"CS"
2003,3656,"CS",2774,"CS"
2003,2775,"CS",936,"CS"
2003,2775,"CS",1883,"CS"
2003,936,"CS",1883,"CS"
2003,2775,"CS",936,"CS"
2003,2775,"CS",1883,"CS"
2003,936,"CS",1883,"CS"
2003,2775,"CS",1883,"CS"
2003,2776,"BIO",3387,"BIO"
2003,2777,"CS",2009,"CS"
2003,2784,"CS",2653,"CS"
2003,2784,"CS",633,"CS"
2003,2653,"CS",633,"CS"
2003,2784,"CS",633,"CS"
2003,3560,"CS",2785,"BIO"
2003,3560,"CS",2785,"BIO"
2003,1140,"CS",2788,"CS"
2003,2790,"BIO",2876,"BIO"
2003,2790,"BIO",2876,"BIO"
2003,1597,"CS",2795,"CS"
2003,1550,"BIO",2795,"CS"
2003,2797,"CS",3777,"CS"
2003,3819,"BIO",2799,"BIO"
2003,2800,"CS",484,"CS"
2003,3903,"CS",2800,"CS"
2003,2804,"CS",4031,"CS"
2003,2804,"CS",237,"CS"
2003,2806,"CS",1181,"CS"
2003,2806,"CS",3783,"CS"
2003,2806,"CS",291,"CS"
2003,3783,"CS",291,"CS"
2003,2806,"CS",2112,"CS"
2003,2807,"BIO",2962,"BIO"
2003,2813,"CS",3977,"CS"
2003,2816,"CS",353,"CS"
2003,2816,"CS",4087,"CS"
2003,2816,"CS",3338,"CS"
2003,2817,"BIO",1368,"CS"
2003,2821,"CS",2163,"CS"
2003,2169,"CS",3719,"CS"
2003,2169,"CS",2828,"CS"
2003,3719,"CS",2828,"CS"
2003,485,"CS",2828,"CS"
2003,289,"CS",2828,"CS"
2003,289,"CS",1821,"CS"
2003,2828,"CS",1821,"CS"
2003,1220,"CS",2828,"CS"
2003,1220,"CS",107,"CS"
2003,2828,"CS",107,"CS"
2003,289,"CS",2828,"CS"
2003,289,"CS",1821,"CS"
2003,2828,"CS",1821,"CS"
2003,2828,"CS",3849,"CS"
2003,3719,"CS",2828,"CS"
2003,3719,"CS",1821,"CS"
2003,2828,"CS",1821,"CS"
2003,2828,"CS",1129,"CS"
2003,2828,"CS",1129,"CS"
2003,2828,"CS",1471,"CS"
2003,2828,"CS",3131,"CS"
2003,289,"CS",2828,"CS"
2003,289,"CS",1821,"CS"
2003,2828,"CS",1821,"CS"
2003,2169,"CS",2828,"CS"
2003,1423,"CS",2828,"CS"
2003,289,"CS",2828,"CS"
2003,289,"CS",1129,"CS"
2003,289,"CS",3849,"CS"
2003,2828,"CS",1129,"CS"
2003,2828,"CS",3849,"CS"
2003,1129,"CS",3849,"CS"
2003,3719,"CS",2828,"CS"
2003,3719,"CS",3849,"CS"
2003,2828,"CS",3849,"CS"
2003,2830,"CS",1044,"CS"
2003,2830,"CS",1044,"CS"
2003,2830,"CS",1758,"CS"
2003,1044,"CS",1758,"CS"
2003,2830,"CS",1044,"CS"
2003,2830,"CS",1044,"CS"
2003,2830,"CS",1044,"CS"
2003,2830,"CS",2356,"CS"
2003,2830,"CS",2356,"CS"
2003,2831,"CS",3561,"BIO"
2003,2831,"CS",3561,"BIO"
2003,2834,"BIO",2135,"BIO"
2003,1980,"CS",2834,"BIO"
2003,2834,"BIO",2135,"BIO"
2003,2834,"BIO",2135,"BIO"
2003,2835,"CS",2636,"CS"
2003,2835,"CS",2059,"CS"
2003,2835,"CS",2636,"CS"
2003,3852,"CS",2848,"CS"
2003,3334,"CS",2850,"CS"
2003,3334,"CS",73,"CS"
2003,3334,"CS",1530,"CS"
2003,2850,"CS",73,"CS"
2003,2850,"CS",1530,"CS"
2003,73,"CS",1530,"CS"
2003,3334,"CS",2850,"CS"
2003,3334,"CS",73,"CS"
2003,3334,"CS",1530,"CS"
2003,2850,"CS",73,"CS"
2003,2850,"CS",1530,"CS"
2003,73,"CS",1530,"CS"
2003,3334,"CS",2850,"CS"
2003,3334,"CS",73,"CS"
2003,3334,"CS",1530,"CS"
2003,2850,"CS",73,"CS"
2003,2850,"CS",1530,"CS"
2003,73,"CS",1530,"CS"
2003,3334,"CS",2850,"CS"
2003,3334,"CS",73,"CS"
2003,3334,"CS",1530,"CS"
2003,2850,"CS",73,"CS"
