"source","destination"
2296,2573
2298,1314
2298,3221
2298,922
2300,351
2300,164
2300,1225
2300,4157
2300,3776
2300,1311
2300,3182
2301,1285
2301,2189
2303,3893
2303,513
2303,1747
2303,305
2303,444
2303,35
2303,480
2303,1114
2305,2098
2306,2787
2307,636
2307,651
2307,3063
2308,1092
2309,4037
2309,2616
2310,443
2310,1066
2311,2293
2311,3306
2313,3599
2319,3126
2319,3454
2320,2102
2321,2555
2321,1018
2321,1870
2321,3912
2322,3426
2323,459
2324,1727
2324,2028
2325,2970
2326,3463
2326,3787
2326,3430
2326,1359
2326,540
2326,1409
2327,2921
2328,1156
2328,3246
2328,2032
2328,2428
2328,3378
2328,725
2328,662
2328,2117
2330,652
2330,453
2330,3912
2330,3422
2330,3363
2332,2730
2332,3194
2332,339
2333,2379
2333,199
2334,2821
2334,2061
2334,1794
2334,3938
2334,2942
2334,3309
2334,2901
2334,907
2334,2358
2334,422
2334,1693
2337,1205
2337,2843
2337,720
2338,1683
2340,2929
2340,2703
2341,1774
2342,2227
2342,1954
2343,1521
2343,3890
2343,1148
2346,3131
2346,1821
2346,3541
2347,4121
2347,817
2347,2247
2350,2588
2350,992
2350,1490
2351,105
2354,3479
2354,2193
2356,2830
2356,2894
2356,2602
2357,3522
2357,1733
2357,3570
2358,4134
2358,451
2358,2334
2358,2061
2358,422
2358,907
2359,3996
2360,1843
2361,923
2361,3950
2362,586
2364,1571
2364,1631
2364,44
2364,2735
2364,1220
2364,872
2364,3369
2364,1105
2364,848
2366,1570
2366,69
2366,1885
2366,627
2366,3542
2366,120
2366,2836
2367,1174
2367,95
2368,2138
2368,2669
2369,1311
2369,2123
2369,1037
2369,1072
2370,1378
2370,1811
2370,1580
2370,2454
2370,4008
2370,121
2372,3448
2374,1458
2374,1316
2374,3975
2374,1627
2374,4031
2374,3461
2376,30
2376,2625
2376,1203
2376,2193
2376,1394
2377,388
2380,2714
2380,4028
2381,721
2381,3448
2381,3105
2381,2291
2381,3160
2382,1650
2384,585
2384,2252
2384,3290
2384,2227
2384,3151
2385,977
2385,1010
2385,2922
2385,32
2385,528
2386,1509
2386,305
2386,2925
2387,3358
2387,2747
2388,803
2389,1249
2391,1495
2391,3762
2391,3968
2392,854
2392,1441
2392,385
2392,4165
2392,2825
2393,3823
2393,3387
2393,3567
2393,1743
2393,2261
2393,2006
2393,517
2393,1221
2393,2138
2398,2219
2399,2009
2399,1400
2399,1854
2399,1208
2400,3572
2400,3895
2400,3211
2400,2112
2401,67
2401,3664
2401,1392
2401,3669
2401,628
2402,578
2404,3013
2404,4087
2404,725
2404,3211
2404,399
2404,2635
2404,2788
2404,4064
2404,3663
2404,1083
2404,2748
2405,1099
2406,3465
2406,1879
2406,1843
2406,102
2407,1025
2410,666
2410,3588
2410,2906
2410,3064
2410,2942
2410,1090
2410,1745
2410,3309
2410,1018
2410,1175
2410,453
2410,3938
2410,2334
2410,1345
2410,652
2410,3968
2410,3719
2410,2391
2410,1495
2410,3762
2410,2370
2410,712
2410,2466
2412,1490
2412,4120
2414,2887
2415,667
2415,1379
2415,2876
2415,3571
2417,1570
2418,65
2419,2621
2419,80
2419,2380
2421,3999
2421,513
2422,2798
2422,2444
2423,431
2424,469
2424,279
2424,3624
2425,3400
2425,2016
2426,3519
2426,458
2426,2244
2426,1221
2426,965
2427,916
2427,1753
2427,2445
2427,804
2428,3149
2428,3849
2428,464
2428,1156
2428,848
2428,594
2428,2032
2428,351
2428,235
2428,3494
2429,3134
2429,533
2431,533
2431,384
2431,3230
2431,2379
2432,3916
2433,237
2433,812
2434,1693
2434,1804
2435,3211
2435,3203
2435,39
2435,598
2435,1905
2435,1185
2435,2404
2436,2755
2437,734
2437,3945
2437,2943
2437,3330
2438,2774
2438,1527
2438,147
2438,3635
2438,3557
2438,4178
2439,2566
2439,3588
2440,3413
2440,902
2440,120
2440,2083
2440,1053
2441,669
2443,3615
2445,349
2445,804
2445,2
2445,3885
2446,533
2447,1090
2448,1826
2449,2176
2449,1677
2449,3334
2449,844
2449,22
2453,2953
2454,2370
2457,2962
2460,557
2461,3791
2461,3492
2461,2178
2461,3809
2461,76
2461,623
2461,3170
2462,1456
2463,3389
2463,941
2464,777
2464,2155
2464,4119
2465,3888
2466,1458
2466,2254
2466,1744
2467,4098
2468,3741
2469,3738
2470,1297
2471,2518
2471,658
2472,1526
2472,163
2472,2639
2473,2724
2473,864
2474,872
2474,4028
2475,395
2475,135
2475,2222
2475,3954
2475,2252
2475,2232
2475,3107
2475,3997
2475,3895
2475,2764
2475,2719
2475,1035
2476,131
2477,2817
2478,4147
2480,3614
2480,2601
2481,806
2481,1280
2481,2041
2481,4039
2481,3871
2482,100
2482,190
2482,3426
2483,455
2483,3352
2483,2750
2483,1430
2483,3977
2483,771
2483,3207
2483,965
2488,4067
2488,1753
2488,2039
2489,3298
2490,3122
2490,2227
2490,388
2490,2790
2490,1575
2490,1174
2490,2552
2491,964
2491,2773
2491,1923
2493,274
2494,3560
2494,1658
2494,2707
2494,2379
2496,490
2496,2380
2497,2936
2497,42
2497,4147
2497,2607
2498,3717
2500,3495
2500,3430
2500,342
2500,3423
2501,1087
2501,2148
2501,101
2501,1532
2501,2965
2501,1229
2501,2767
2501,2082
2501,1196
2501,3547
2501,3956
2502,2594
2502,3544
2502,3753
2502,339
2502,2134
2504,109
2506,3348
2506,2035
2506,3630
2508,2333
2508,1550
2509,2177
2509,3084
2509,848
2509,965
2511,3418
2511,3924
2511,3382
2513,2755
2514,3843
2514,310
2518,658
2519,3568
2520,2607
2520,1245
2520,2280
2521,3905
2522,567
2524,3363
2526,2044
2526,3363
2527,1751
2527,3228
2527,1785
2527,3669
2527,3432
2527,3065
2527,265
2527,559
2527,4133
2527,3467
2527,1523
2527,454
2528,229
2529,2093
2529,3650
2530,1976
2530,2221
2531,3538
2531,2147
2531,3497
2533,2119
2533,399
2533,2201
2533,1442
2533,1652
2533,353
2533,3541
2533,3143
2533,974
2534,2574
2535,3800
2535,4028
2535,456
2535,1592
2535,2428
2536,1456
2537,2217
2538,1044
2538,1758
2538,4062
2540,3988
2541,3754
2541,1669
2542,2888
2544,1570
2544,3177
2546,267
2546,1018
2547,712
2547,1213
2548,3516
2548,646
2550,2555
2550,3210
2550,3873
2550,294
2550,2321
2550,1911
2550,2978
2552,3629
2553,1646
2554,2218
2555,791
2555,4007
2555,2606
2555,1018
2555,2321
2555,2185
2557,3122
2558,3177
2562,2944
2562,1846
2565,2665
2566,2439
2566,3588
2566,1343
2567,2880
2568,1662
2568,2032
2571,2819
2571,848
2571,2750
2571,1455
2572,1550
2572,1835
2573,358
2573,2296
2575,1635
2575,734
2575,1225
2575,360
2577,1561
2578,3841
2578,3297
2578,4137
2578,93
2579,1225
2579,3176
2580,3624
2580,984
2584,4174
2584,3624
2584,387
2584,1774
2584,281
2584,851
2586,1339
2586,2769
2586,4043
2586,3360
2586,1810
2586,485
2586,3144
2586,2232
2586,3927
2588,3753
2588,1143
2588,1129
2588,3965
2588,1744
2588,992
2590,1607
2590,3631
2590,2379
2591,925
2591,2746
2591,2983
2591,2166
2591,2294
2591,3616
2592,1693
2592,3770
2592,3999
2592,2334
2592,1509
2593,1795
2594,3753
2594,747
2594,2134
2594,3544
2594,2502
2594,3976
2597,1041
2599,680
2599,1225
2599,2625
2599,2466
2601,2480
2601,3614
2602,60
2602,1400
2602,2103
2602,1816
2602,2830
2602,2356
2603,3069
2603,3000
2603,3624
2603,3673
2606,4007
2606,1880
2606,3800
2606,3849
2606,3095
2606,2778
2606,2555
2607,2126
2607,2520
2607,2497
2607,711
2610,176
2612,2471
2613,3136
2614,3189
2615,1840
2615,88
2615,913
2616,1839
2616,2669
2616,1332
2616,4037
2616,2309
2617,418
2617,3017
2617,3168
2617,159
2618,395
2620,235
2620,321
2620,71
2620,1362
2620,753
2620,2136
2620,3822
2621,2419
2621,3894
2621,3097
2624,49
2624,1791
2624,4095
2625,3928
2625,777
2625,202
2625,3997
2625,1939
2625,2599
2625,2376
2625,2185
2625,621
2626,199
2628,1420
2628,2764
2628,244
2628,2222
2628,32
2628,2252
2628,82
2628,1485
2628,2057
2630,1817
2631,4055
2631,1532
2631,1249
2632,4076
2634,3996
2634,2044
2635,3013
2635,4064
2635,1129
2635,1378
2635,1557
2635,3517
2635,4030
2635,1214
2635,2806
2635,3588
2635,847
2635,3371
2635,2404
2635,3012
2635,3668
2635,3977
2635,3749
2636,2835
2636,1037
2636,2059
2637,3861
2637,1534
2637,913
2637,2925
2637,553
2637,3243
2639,2472
2640,1580
2640,114
2640,351
2640,485
2641,1296
2643,4083
2643,844
2643,1092
2643,1860
2643,381
2643,1006
2645,2094
2646,3241
2646,1084
2646,1285
2646,892
2646,2112
2646,553
2646,2894
2646,2819
2646,846
2646,812
2646,939
2646,2704
2647,3908
2647,1805
2648,1751
2648,225
2650,1242
2651,12
2653,3029
2653,3762
2653,2126
2654,2678
2656,1623
2656,1418
2656,1982
2656,3857
2659,2786
2660,3110
2660,30
2661,91
2663,3093
2664,3173
2664,4056
2665,2953
2665,4058
2665,2565
2666,3660
2666,3064
2666,1833
2666,1829
2666,2840
2669,2368
2669,2616
2672,1625
2672,444
2672,3730
2673,1922
2673,2116
2675,573
2675,1204
2677,2703
2677,2929
2677,2340
2678,936
2678,2654
2680,1282
2680,976
2680,1152
2680,1336
2681,3953
2681,1160
2681,688
2681,1926
2683,2452
2684,646
2684,1684
2684,1293
2684,1175
2684,536
2684,1955
2685,476
2688,3363
2688,2614
2691,1711
2691,731
2691,300
2691,619
2691,1571
2691,351
2692,3727
2692,1312
2693,3919
2693,674
2693,618
2693,3679
2693,3093
2693,2126
2693,568
2693,3977
2693,1345
2693,652
2694,3958
2694,3126
2695,1988
2695,4030
2695,4043
2695,3199
2695,3777
2695,961
2696,3569
2699,3668
2699,3770
2699,3517
2699,807
2699,3575
2699,3371
2699,81
2699,646
2701,1895
2701,3299
2702,3588
2702,1178
2703,2929
2703,2340
2703,3053
2704,3939
2704,2646
2704,415
2704,3921
2704,1870
2705,2611
2705,3814
2705,1397
2705,510
2707,2494
2707,396
2708,3586
2708,3727
2709,148
2709,3236
2711,3687
2712,2901
2712,444
2712,3730
2712,1509
2712,480
2712,3999
2712,2875
2713,167
2713,2193
2714,2380
2716,2903
2716,1634
2717,3656
2717,1891
2717,2774
2718,1430
2718,3977
2718,3344
2718,2659
2719,2825
2719,135
2719,2222
2719,3954
2719,2252
2719,2475
2719,2232
2719,3107
2719,3997
2719,3895
2719,2764
2719,1035
2719,626
2719,3631
2720,3426
2720,3160
2720,1580
2722,2821
2722,3889
2722,1146
2723,1723
2723,268
2723,3448
2724,3012
2724,2473
2725,1825
2725,2227
2726,1358
2728,2078
2728,3144
2728,3766
2730,1990
2730,2332
2731,3998
2732,3490
2732,3146
2732,920
2732,1953
2732,3480
2733,855
2733,2764
2735,712
2735,2364
2739,2991
2740,3063
2740,3954
2741,2787
2741,1225
2741,4157
2741,1291
2741,3182
2741,107
2741,4111
2742,1826
2742,1813
2743,3650
2743,813
2743,2903
2744,2755
2744,2018
2744,2436
2744,1497
2746,2591
2746,1901
2747,2387
2747,473
2747,1000
2747,2834
2747,2135
2748,3747
2748,560
2748,1083
2748,3906
2748,646
2749,342
2749,4100
2750,848
2750,3064
2750,1121
2751,3950
2753,3112
2753,4013
2753,1843
2753,2393
2753,3291
2753,1901
2753,3432
2753,265
2753,2527
2754,1050
2754,495
2754,498
2754,919
2754,2112
2754,2379
2754,1705
2754,3934
2754,1758
2754,594
2755,2513
2755,4098
2756,3730
2758,869
2758,3945
2758,830
2758,3656
2758,1482
2758,3393
2759,1807
2760,453
2760,3430
2760,2580
2762,3497
2762,3410
2763,3062
2763,1207
2763,1292
2764,1916
2764,1607
2764,3107
2764,3631
2764,1633
2764,3005
2764,855
2764,118
2764,2252
2764,2628
2764,82
2764,135
2764,2222
2764,3954
2764,2475
2764,2232
2764,3997
2764,3895
2764,2719
2764,1035
2764,2468
2764,3363
2764,1085
2764,3265
2764,2278
2764,609
2766,1375
2766,4024
2767,3280
2767,2144
2767,1490
2768,3842
2768,725
2768,731
2769,3604
2769,1339
2769,2586
2769,3488
2769,1423
2769,3502
2771,1314
2772,391
2772,3590
2772,974
2773,3426
2773,2720
2773,1923
2773,2491
2774,148
2774,1891
2774,337
2774,3646
2774,3635
2774,2943
2774,2438
2774,3656
2774,2717
2774,486
2774,2896
2774,3565
2774,1800
2774,3445
2774,864
2774,3872
2774,3945
2775,936
2775,1883
2775,3454
2775,3126
2775,806
2775,4039
2775,1633
2775,672
2775,3871
2775,2179
2775,2103
2775,3519
2775,2422
2775,2379
2776,3062
2776,517
2776,2203
2776,3387
2777,2009
2777,2906
2777,1118
2778,3277
2779,2181
2779,274
2782,3236
2782,2583
2783,1127
2783,143
2783,1062
2783,1227
2783,1684
2784,3766
2784,3947
2785,3814
2785,652
2786,2247
2786,2659
2787,2741
2787,1225
2787,4157
2787,1291
2787,3182
2788,1713
2788,3375
2788,2404
2789,3093
2789,388
2790,2876
2790,388
2792,119
2795,2785
2795,1178
2795,1597
2795,2834
2795,1682
2796,3151
2796,757
2796,1010
2796,2180
2796,528
2797,3777
2797,2835
2797,4024
2797,485
2797,278
2797,2155
2799,3819
2800,755
2800,3903
2801,2227
2801,2252
2801,42
2802,682
2802,1448
2803,1533
2803,422
2803,577
2803,2061
2803,725
2803,971
2803,429
2804,1066
2804,2998
2806,3013
2806,847
2806,3371
2806,712
2806,1399
2806,3588
2806,3912
2807,3497
2807,1085
2810,480
2811,1660
2812,1825
2812,929
2812,398
2813,2267
2815,28
2816,1888
2816,3338
2816,353
2817,1368
2817,680
2817,1231
2817,1417
2817,2898
2817,2477
2817,4119
2817,3497
2817,4052
2819,1285
2819,2061
2819,594
2819,2571
2819,848
2819,2750
2819,1084
2819,892
2819,2112
2819,553
2819,2894
2819,2646
2820,3785
2821,4136
2821,2334
2821,2875
2824,2637
2824,3029
2825,385
2825,2392
2825,854
2826,3513
2828,712
2828,4030
2828,87
2828,1694
2828,3849
2828,2469
2828,65
2828,2547
2828,1129
2828,107
2828,2079
2828,3719
2828,289
2828,1471
2828,1599
2828,485
2830,2356
2830,1044
2830,4062
2830,3211
2830,2602
2831,3561
2831,1672
2831,1953
2833,3700
2834,1980
2834,437
2834,2135
2834,2747
2834,1720
2834,3361
2834,2923
2834,660
2834,2795
2834,4110
2834,3477
2834,728
2835,2059
2835,278
2835,1422
2835,24
2835,3777
2835,2636
2835,3375
2835,1795
2835,2797
2836,1315
2836,2366
2836,627
2837,2173
2837,2843
2839,631
2840,1411
2840,3937
2840,1658
2840,3064
2840,2666
2840,1833
2840,1829
2841,153
2841,160
2841,2986
2841,1547
2843,137
2843,2173
2843,2837
2843,1205
2843,720
2844,444
2845,3423
2847,74
2847,3954
2848,3852
2848,2466
2849,920
2850,1286
2850,3334
2850,1006
2850,1769
2851,3113
2852,2001
2852,3495
2854,3058
2854,448
2858,65
2858,3978
2858,286
2858,2305
2858,3814
2858,2232
2858,3895
2859,2271
2859,1014
2859,3158
2859,1434
2859,368
2861,279
2863,602
2863,3420
2864,3272
2864,2444
2866,3507
2866,1825
2866,1463
2866,426
2866,3202
2866,3497
2867,1713
2867,1634
2867,3588
2867,114
2868,1090
2868,181
2868,666
2868,3057
2869,2222
2869,1503
2870,510
2871,453
2871,633
2871,3363
2871,1165
2872,1561
2872,1340
2873,1665
2874,3339
2875,444
2875,1509
2875,576
2875,1784
2875,2821
2875,2712
2875,604
2876,1612
2876,1379
2876,3150
2876,1238
2876,2415
2876,27
2877,1208
2877,3870
2877,20
2877,3592
2877,4011
2877,899
2877,3624
2878,2080
2879,3875
2882,2310
2882,733
2882,3191
2885,135
2885,447
2885,2222
2885,3954
2885,2252
2885,2475
2885,2232
2885,3107
2885,3997
2885,3895
2885,2764
2885,2719
2885,1035
2886,1280
2886,1148
2887,2342
2887,2252
2887,1532
2887,388
2888,1885
2888,2542
2888,2858
2890,671
2891,2284
2893,3461
2894,2356
2894,553
2894,1285
2894,1084
2894,3960
2894,892
2894,2112
2894,2819
2894,2646
2894,1905
2895,3725
2895,3754
2895,4096
2895,698
2896,337
2896,2774
2898,2817
2898,984
2898,231
2898,1109
2898,4108
2901,2334
2901,2156
2901,1880
2901,1509
2903,3650
2903,2743
2903,813
2904,1648
2904,1800
2904,4108
2904,3340
2904,604
2905,1740
2905,1762
2905,2268
2906,1175
2906,2777
2906,3588
2906,2942
2906,1018
2906,712
2907,1838
2908,1121
2908,1870
2909,720
2911,279
2912,4104
2912,3371
2912,712
2912,1557
2912,3749
2912,3783
2912,1166
2913,1193
2919,646
2921,500
2921,3476
2921,3378
2922,528
2922,977
2922,1010
2922,32
2922,2926
2922,1124
2922,3997
2922,3960
2923,660
2923,3336
2923,86
2923,3225
2923,2834
2924,770
2925,1684
2925,616
2925,305
2925,2386
2925,2637
2926,2922
2926,1822
2926,395
2927,4103
2927,3015
2928,1234
2928,1326
2928,3625
2928,3038
2929,2703
2929,2340
2931,6
2931,782
2931,2200
2936,2497
2937,2135
2938,208
2940,3445
2940,1415
2940,51
2942,1090
2942,3309
2942,666
2942,1745
2942,2906
2942,3938
2942,2334
2943,3635
2943,734
2943,878
2943,3646
2943,2774
2943,2437
2943,3945
2943,864
2943,3330
2944,2562
2946,2057
2948,2187
2948,3430
2950,1923
2950,1035
2950,3160
2950,3363
2950,3606
2950,374
2950,2291
2950,1969
2950,299
2950,249
2950,1215
2950,4012
2950,830
2952,1527
2952,1819
2952,3330
2952,674
2952,1615
2952,453
2952,1939
2952,22
2953,2665
2953,1983
2953,1900
2953,650
2953,2453
2953,4058
2954,1800
2956,3466
2958,1599
2960,664
2962,2457
2962,1685
2962,2286
2963,387
2963,4101
2963,4174
2965,2501
2965,1532
2966,65
2969,603
2970,3436
2970,2325
2971,981
2971,2200
2973,1067
2974,1041
2974,3793
2974,190
2974,3226
2975,682
2978,1427
2978,3093
2978,2550
2980,2142
2981,3274
2981,3334
2981,3564
2981,164
2981,4021
2981,1937
2981,235
2983,2166
2983,2591
2983,3616
2984,475
2986,1215
2986,2841
2986,1547
2986,1035
2986,3160
2988,2218
2992,3730
2993,2147
2993,1923
2993,2313
2997,3818
2998,770
2998,2804
3000,3908
3000,208
3000,2603
3000,829
3000,1236
3001,119
3005,2764
3005,4037
3005,4182
3005,244
3010,2148
3010,1085
3012,3013
3012,2404
3012,1658
3012,4119
3012,458
3012,2426
3012,2244
3012,4064
3012,2635
3012,1682
3013,3012
3013,2806
3013,847
3013,3371
3013,712
3013,2404
3013,4064
3013,1129
3013,1378
3015,2927
3015,4103
3015,1711
3015,3790
3015,3232
3015,3586
3015,1847
3015,468
3017,2617
3019,82
3020,164
3020,279
3020,3657
3021,3426
3023,2156
3024,443
3024,455
3024,3334
3024,583
3024,4031
3024,3471
3024,3753
3024,1811
3024,3960
3024,2112
3026,172
3027,2057
3027,203
3028,2236
3028,1847
3028,114
3028,4171
3028,4055
3028,457
3028,1711
3029,3873
3029,88
3029,913
3030,3701
3030,571
3032,604
3032,2645
3032,2094
3034,4032
3034,3072
3034,1819
3034,3945
3034,3668
3034,1641
3034,486
3035,1895
3035,2701
3035,3217
3037,27
3038,320
3038,2928
3039,504
3039,1486
3039,920
3041,2696
3042,4080
3043,1292
3046,3091
3047,304
3047,1170
3047,1143
3047,1797
3047,220
3047,1503
3047,757
3047,1694
3047,3919
3047,913
3051,977
3051,1010
3051,2922
3051,32
3051,528
3052,504
3052,3624
3052,3039
3052,928
3053,2703
3057,4162
3057,3551
3057,1934
3057,2868
3057,3556
3058,2854
3058,448
3061,2295
3062,1956
3062,120
3062,551
3062,1177
3062,2310
3062,517
3062,2763
3062,3387
3062,559
3062,1292
3063,3954
3063,3107
3063,3631
3063,2740
3063,636
3064,538
3064,229
3065,3432
3065,2527
3066,3300
3066,220
3066,1989
3066,1549
3066,3122
3066,1300
3066,1478
3066,2486
3067,3448
3068,1161
3069,2603
3070,2073
3070,1416
3071,3277
3071,676
3071,229
3071,1996
3071,4073
3071,3912
3071,3873
3072,4006
3072,1819
3072,379
3073,3093
3075,208
3075,2305
3076,1433
3077,3754
3078,1269
3079,1895
3080,1571
3081,2615
3081,747
3081,2775
3082,1830
3082,4010
3084,1490
3084,2509
3085,1427
3085,24
3085,73
3085,1233
3085,4026
3087,3290
3087,2384
3088,1186
3090,1504
3091,3046
3091,1570
3093,3610
3093,1826
3093,2084
3093,4105
3093,3871
3094,3265
3094,279
3094,2614
3095,2606
3095,87
3095,4007
3095,1221
3096,91
3097,2621
3101,3561
3101,1387
3104,3182
3104,3369
3104,3745
3104,3210
3104,982
3105,3538
3105,2291
3105,3160
3105,2381
3106,2238
3106,1463
3107,3063
3107,3954
3107,2232
3107,3997
3107,1916
3107,1607
3107,2764
3107,3631
3107,1633
3107,135
3107,2222
3107,2252
3107,2475
3107,3895
3107,2719
3107,1035
3108,3217
3108,3421
3110,30
3110,873
3110,2660
3111,4000
3111,4184
3113,2851
3114,1129
3114,1166
3114,3182
3114,2321
3114,3783
3114,1455
3115,1825
3116,3954
3116,1463
3116,1738
3116,3426
3116,2720
3116,1700
3117,1831
3118,2050
3120,3192
3120,2400
3120,836
3121,825
3121,32
3122,2557
3122,458
3124,806
3124,2481
3124,3186
3124,1466
3124,1090
3125,2134
3125,3976
3125,1902
3125,339
3125,2032
3125,399
3125,1279
3126,3454
3126,3194
3126,3958
3126,2694
3126,2775
3126,2319
3126,4040
3126,3519
3126,538
3127,2170
3127,1140
3128,1654
3128,3363
3129,1888
3129,1095
3131,2346
3131,1527
3131,2555
3133,2256
3134,573
3134,2999
3135,3673
3135,777
3136,2613
3137,777
3137,4119
3137,2943
3137,3012
3141,2922
3141,1124
3141,3997
3141,135
3141,2222
3141,3954
3141,2252
3141,2475
3141,2232
3141,3107
3141,3895
3141,2764
3141,2719
3141,1035
3142,1935
3143,1027
3143,1028
3143,263
3143,510
3143,161
3144,485
3144,2586
3144,4103
3144,2078
3144,2728
3144,156
3144,1015
3144,285
3145,3930
3146,3430
3147,15
3147,3053
3147,542
3147,3539
3148,2364
3148,872
3148,114
3148,87
3148,1694
3148,1220
3149,2428
3150,1379
3150,2876
3150,2613
3151,1161
3151,2796
3151,585
3151,2252
3151,2384
3153,1280
3153,3481
3153,3351
3154,2244
3154,3519
3155,3671
3156,3929
3156,2773
3156,3426
3157,1098
3158,2859
3158,3362
3160,299
3160,1145
3160,3606
3160,2291
3160,2950
3160,1215
3160,4012
3160,374
3160,1035
3160,886
3160,2720
3160,2986
3160,1923
3160,3363
3160,3105
3160,2381
3160,249
3160,1969
3160,3626
3163,193
3163,1550
3163,3570
3165,570
3165,1062
3168,2617
3168,4157
3168,3384
3169,1584
3169,3199
3170,2178
3170,2461
3170,3809
3170,76
3170,1923
3171,2226
3171,3477
3173,997
3173,737
3173,3387
3174,984
3174,805
3174,1118
3174,1405
3175,289
3176,585
3177,2558
3179,3853
3179,552
3179,943
3179,942
3180,665
3180,3485
3180,3437
3180,1318
3182,3104
3182,1311
3182,3369
3182,1129
3182,3933
3182,267
3182,476
3182,2169
3182,1693
3182,107
3182,2741
3182,2787
3182,1225
3182,3999
3182,4157
3182,1291
3182,1628
3183,4028
3183,456
3183,4021
3183,4087
3184,1747
3184,237
3185,3593
3185,3785
3185,15
3185,1683
3185,632
3185,3539
3185,347
3185,1010
3185,651
3185,2796
3185,757
3185,2180
3185,528
3186,1618
3186,3124
3186,3423
3186,3926
3186,3395
3189,3790
3189,3871
3189,307
3189,3232
3189,300
3189,2614
3190,2445
3191,733
3191,148
3192,3120
3192,836
3193,718
3194,2332
3194,3934
3194,3126
3194,1583
3196,3232
3196,1325
3197,342
3197,3978
3197,2858
3197,286
3197,4027
3197,1669
3197,3871
3199,2695
3199,3169
3199,3294
3200,3815
3201,791
3201,212
3201,3241
3201,3912
3202,426
3202,929
3203,598
3203,1905
3203,1185
3203,2404
3203,3419
3204,3169
3204,3294
3204,2817
3204,993
3205,2858
3205,2903
3205,2522
3206,3275
3206,3804
3207,2483
3207,771
3207,965
3207,3371
3207,3544
3208,3692
3208,1429
3210,4073
3210,982
3210,3517
3210,1113
3210,2550
3210,1840
3210,3104
3210,1870
3211,1498
3211,2435
3211,399
3211,2400
3211,1652
3211,598
3211,39
3211,1905
3211,2830
3211,920
3211,2404
3211,3419
3214,459
3214,1343
3214,4055
3216,32
3217,1436
3218,2674
3219,1781
3219,1958
3224,3624
3225,1358
3225,164
3225,2923
3225,355
3225,2614
3225,3336
3225,86
3227,3590
3227,779
3227,3050
3228,1751
3228,1785
3228,3669
3228,2527
3230,384
3232,3189
3232,3790
3232,300
3232,3015
3232,1847
3232,3196
3232,468
3232,3586
3234,3363
3234,42
3234,2232
3234,3919
3234,2082
3236,2016
3236,733
3236,2709
3236,1980
3237,1700
3239,1072
3239,1631
3240,1032
3240,2533
3240,4151
3240,1189
3240,3955
3240,2772
3241,2646
3241,3201
3241,2035
3242,453
3242,633
3242,3241
3242,3639
3242,3510
3242,3201
3243,2637
3245,4027
3245,19
3245,557
3245,1988
3246,1156
3247,2368
3247,2669
3249,3371
3249,3765
3252,1032
3253,3945
3253,1118
3253,2774
3253,124
3253,3182
3253,3641
3253,3224
3253,864
3253,2943
3255,1838
3255,3795
3255,2247
3255,2614
3257,1439
3257,3429
3258,412
3258,1802
3262,3765
3262,2136
3262,1362
3262,235
3262,859
3262,1318
3262,71
3262,3318
3262,2046
3262,532
3262,3822
3262,2077
3265,2180
3266,4103
3267,3519
3267,1266
3270,3668
3270,2166
3270,2993
3272,2059
3272,1261
3272,3939
3272,2864
3273,3937
3274,1949
3274,2179
3275,1978
3275,481
3277,3071
3277,2778
3277,229
3277,1720
3277,2400
3277,1495
3277,2614
3278,1043
3279,2112
3279,1461
3279,1090
3279,3858
3279,3960
3280,2144
3280,3713
3280,3093
3281,1741
3282,18
3283,386
3284,317
3284,3777
3284,3382
3287,524
3288,3675
3289,1896
3290,2384
3291,17
3291,1067
3292,4087
3292,33
3292,353
3292,1083
3292,974
3294,1392
3294,3199
3296,1806
3297,4137
3297,3657
3297,2126
3297,585
3297,3841
3298,49
3298,2489
3299,691
3302,312
3305,2108
3306,2293
3306,2311
3309,2942
3309,1745
3309,481
3309,666
3309,2179
3309,3938
3309,2334
3310,2795
3310,4058
3311,1148
3311,888
3312,1719
3313,1923
3313,1257
3318,3822
3318,3262
3318,1362
3318,3765
3318,235
3318,2077
3318,859
3318,1318
3318,71
3318,321
3322,3448
3322,353
3322,2343
3322,2434
3323,2284
3323,1917
3324,3754
3326,3695
3329,1483
3330,1939
3330,674
3330,2952
3330,734
3330,2437
3330,2943
3331,3430
3334,3564
3334,22
3334,3024
3335,1509
3335,3999
3336,2923
3336,660
3336,86
3336,1358
3336,3225
3337,3954
3337,1043
3337,1785
3337,4137
3337,2442
3337,2042
3339,2874
3339,3812
3340,2156
3340,2904
3341,671
3344,3977
3344,2718
3344,2602
3345,3912
3345,2321
3345,3201
3347,536
3349,203
3350,1973
3351,1705
3351,1280
3351,367
3351,888
3352,550
3352,2483
3353,618
3353,304
3353,3630
3357,3598
3357,3889
3357,1028
3357,454
3357,3467
3358,2387
3360,2586
3360,485
3361,1954
3361,230
3362,3158
3363,4006
3363,2112
3365,87
3365,872
3365,751
3365,1533
3365,422
3365,159
3365,3510
3365,3461
3365,3690
3369,3104
3369,3182
3369,117
3369,500
3369,2364
3370,557
3370,2460
3370,1415
3370,3300
3371,3770
3371,1662
3371,4104
3371,4064
3371,1557
3371,3013
3371,2806
3371,847
3371,3749
3371,3249
3371,3977
3371,1804
3371,2635
3371,3207
3371,3544
3371,965
3371,289
3371,3541
3371,2346
3371,1821
3374,1233
3375,2094
3375,3743
3375,3962
3375,802
